CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1557710	981594	CHEMBL1557710	981594		23	374.39	3.76	84.4	0	O=C(Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4)N5CCCC5	16606290	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL3115914	1618897	CHEMBL3115914	1618897		11	285.25	3.11	103.35	0	Oc1ccc(cc1O)C(=O)\C=C\c2ccc(cc2)[N+](=O)[O-]	16606284	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL1950098	1279071	CHEMBL1963010	1284721		23	660.93	2	220.48	2	Cl.Cl.Cl.Cl.CCCCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@@H](N)CCCCN	8029382	MIC	>	256000	nM		MIC	>	256	uM			0	BAO_0002146	UO_0000065	http://www.openphacts.org/units/Nanomolar	804851	CHEMBL1953769	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13882 after 18 to 24 hrs by serial broth microdilution susceptibility test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13882	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			61118	CHEMBL1949532	22230049	Bioorg. Med. Chem. Lett.	2012	22	3	1388			
CHEMBL454432	446356	CHEMBL454432	446356		5	152.28	2.1	61.58	0	CCCCS[S+](C)[O-]	2309252	IZ	=	20	mm		Diameter of inhibition zone	=	20	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	509115	CHEMBL1008076	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 500 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL1201194	675145	CHEMBL1201194	675145		Streptomycin	581.57	-6.29	336.42	3	CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O	16606306	EC50	=	3400	nM	5.47	EC50	=	3.4	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL442627	446357	CHEMBL442627	446357		9	194.36	3.43	61.58	0	CCCCS[S+]([O-])CCCC	2309273	IZ	=	8	mm		Diameter of inhibition zone	=	8	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	509115	CHEMBL1008076	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 500 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL446493	446355	CHEMBL446493	446355		4	152.28	2.1	61.58	0	CCCC[S+]([O-])SC	2309231	IZ	=	18	mm		Diameter of inhibition zone	=	18	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	509115	CHEMBL1008076	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 500 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL3115927	1618911	CHEMBL3115927	1618911		28	383.01	3.81	89.93	0	CNC(=O)Oc1c(Br)cc2SC(=O)Oc2c1Br	16606294	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL1632145	1055194	CHEMBL1632145	1055194		8	570.7	7.28	115.76	2	Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Sc3nc4ccccc4s3)c(Cl)c2	16606281	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL1950094	1279067	CHEMBL1963034	1284745		15	929.2	6.5	245.09	3	Cl.Cl.CCCCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCNC(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)NC(=O)[C@H](CCCCN)NC(=O)OCc3ccccc3	8029386	MIC	=	128000	nM		MIC	=	128	uM			0	BAO_0002146	UO_0000065	http://www.openphacts.org/units/Nanomolar	804851	CHEMBL1953769	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13882 after 18 to 24 hrs by serial broth microdilution susceptibility test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13882	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			61118	CHEMBL1949532	22230049	Bioorg. Med. Chem. Lett.	2012	22	3	1388			
CHEMBL1713063	1093794	CHEMBL1713063	1093794		14	334.33	3.09	93.19	0	CNC(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4	16606285	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL3039597	1592408	CHEMBL3039597	1592408	GENTAMICIN	Gentamicin					CNC(C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)C(C)N)[C@@H]8O)OC[C@]7(C)O	2309280	IZ	=	22	mm		Diameter of inhibition zone	=	22	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	508887	CHEMBL1004680	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 10 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL3115924	1618908	CHEMBL3115924	1618908		24	323.37	3.84	87.55	0	O=C(Nc1ccc(cc1)C(=O)\C=C\c2occc2)c3cccs3	16606291	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL454432	446356	CHEMBL454432	446356		5	152.28	2.1	61.58	0	CCCCS[S+](C)[O-]	2309250	IZ	=	0	mm		Diameter of inhibition zone	=	0	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	508887	CHEMBL1004680	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 10 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL1384	325239	CHEMBL1384	325239	KANAMYCIN	Kanamycin	484.5	-7.14	282.61	2	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	16606305	EC50	=	45000	nM	4.35	EC50	=	45	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL3115913	1618896	CHEMBL3115913	1618896		10	352.34	3.28	115.38	0	OC(=O)c1cccc2C3C=CCC3C(Nc12)c4ccc(O)c(c4)[N+](=O)[O-]	16606283	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL3115919	1618903	CHEMBL3115919	1618903		18	295.29	.51	82.53	0	CN1C(=O)C(=C(O)c2ccccc12)C(=O)Nc3ccncc3	16606287	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL1950099	1279072	CHEMBL1963081	1284792		24	717.04	3.82	220.48	2	Cl.Cl.Cl.Cl.CCCCCCCCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCNC(=O)[C@@H](N)CCCCN)NC(=O)[C@@H](N)CCCCN	8029381	MIC	>	256000	nM		MIC	>	256	uM			0	BAO_0002146	UO_0000065	http://www.openphacts.org/units/Nanomolar	804851	CHEMBL1953769	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13882 after 18 to 24 hrs by serial broth microdilution susceptibility test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13882	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			61118	CHEMBL1949532	22230049	Bioorg. Med. Chem. Lett.	2012	22	3	1388			
CHEMBL130	27340	CHEMBL130	27340	CHLORAMPHENICOL	Chloramphenicol	323.13	1.03	115.38	0	OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]	16606304	EC50	=	1400	nM	5.85	EC50	=	1.4	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL3115908	1618891	CHEMBL3115908	1618891		1	532.63	5.22	137.77	2	Cc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)c3nc4ccc(NS(=O)(=O)c5ccc(C)cc5)cc4[nH]3	16606279	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL1950093	1279066	CHEMBL1963080	1284791		12	1054.19				Cl.Cl.CCCCCCCCCCCCNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCNC(=O)[C@@H](N)CCCCNC(=O)OCc2ccccc2Cl)NC(=O)[C@@H](N)CCCCNC(=O)OCc3ccccc3Cl	8029387	MIC	=	114000	nM		MIC	=	114	uM			0	BAO_0002146	UO_0000065	http://www.openphacts.org/units/Nanomolar	804851	CHEMBL1953769	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13882 after 18 to 24 hrs by serial broth microdilution susceptibility test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13882	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			61118	CHEMBL1949532	22230049	Bioorg. Med. Chem. Lett.	2012	22	3	1388			
CHEMBL446493	446355	CHEMBL446493	446355		4	152.28	2.1	61.58	0	CCCC[S+]([O-])SC	2309230	IZ	=	16	mm		Diameter of inhibition zone	=	16	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	509114	CHEMBL1008075	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 250 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL289277	61174	CHEMBL289277	61174	EMODIN	2	270.24	2.57	94.83	0	Cc1cc(O)c2C(=O)c3c(O)cc(O)cc3C(=O)c2c1	2152585	Activity					Activity				Active		0	BAO_0000375			476673	CHEMBL934785	F	Antimicrobial activity against Klebsiella pneumoniae ssp. ozaenae DSM 681 by disk diffusion method	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae		72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			39323	CHEMBL1144777	18220354	J. Nat. Prod.	2008	71	2	159			
CHEMBL1440	373985	CHEMBL1440	373985	TETRACYCLINE	Tetracycline	444.43	-.9	181.61	1	CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O	2309294	IZ	=	18	mm		Diameter of inhibition zone	=	18	mm			0	BAO_0003039	UO_0000016	http://qudt.org/vocab/unit#Millimeter	509116	CHEMBL1008077	F	Antibacterial activity against Klebsiella pneumoniae subsp. pneumoniae ATCC 13833 at 30 ug/disk after overnight incubation by agar diffusion test	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	ATCC 13833	72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			41290	CHEMBL1150108	12141853	J. Nat. Prod.	2002	65	7	960			
CHEMBL286494	36295	CHEMBL286494	36295	HYPERICIN	1	504.44	5.04	155.52	3	Cc1cc(O)c2C(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6C(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c56	2152578	Activity					Activity				Active		0	BAO_0000375			476673	CHEMBL934785	F	Antimicrobial activity against Klebsiella pneumoniae ssp. ozaenae DSM 681 by disk diffusion method	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae		72407	Autocuration	BAO_0000218	101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			39323	CHEMBL1144777	18220354	J. Nat. Prod.	2008	71	2	159			
CHEMBL374478	365189	CHEMBL374478	365189	RIFAMPICIN	Rifampicin	822.94	3.26	220.14	3	CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)\C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)\C)c(\C=N\N5CCN(C)CC5)c(O)c4c3C2=O	16606303	EC50	=	5400	nM	5.27	EC50	=	5.4	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
CHEMBL3115920	1618904	CHEMBL3115920	1618904		19	345.39	3.9	125.93	0	COC(=O)c1ccc(cc1)c2oc(\C=C/3\SC(=S)NC3=O)cc2	16606288	EC50	>	100000	nM		EC50	>	100	uM				BAO_0000188	UO_0000065	http://www.openphacts.org/units/Nanomolar	1578883	CHEMBL3813406	F	Antibacterial activity against multidrug resistant Klebsiella pneumoniae subsp. pneumoniae NCTC 9633 (ATCC 13883) assessed as reduction in bacterial growth incubated for 6 to 8 hrs	1	Scientific Literature	Klebsiella pneumoniae subsp. pneumoniae	NCTC 9633 (ATCC 13883)	72407	Autocuration		101856	CHEMBL613207	ORGANISM		Klebsiella pneumoniae subsp. pneumoniae	Klebsiella pneumoniae subsp. pneumoniae	1	Non-molecular			99401	CHEMBL3808280	27184767	Bioorg. Med. Chem. Lett.	2016	26	13	3127			
